,timesteps,ep_reward,num_updates,episodes
172,200,39.40071026980877,0,172
173,200,38.20068280398846,0,173
174,200,38.80069653689861,1,174
175,200,38.400687381625175,0,175
176,200,38.20068280398846,0,176
177,200,38.20068280398846,0,177
178,200,38.20068280398846,0,178
179,200,38.400687381625175,0,179
180,200,38.80069653689861,0,180
181,200,39.00070111453533,0,181
182,200,39.00070111453533,0,182
183,200,38.400687381625175,0,183
184,200,39.00070111453533,1,184
185,200,39.40071026980877,0,185
186,200,38.20068280398846,0,186
187,200,39.20070569217205,0,187
188,200,39.80071942508221,0,188
189,200,38.80069653689861,0,189
190,200,38.400687381625175,0,190
191,200,39.00070111453533,0,191
192,200,39.80071942508221,0,192
193,200,39.60071484744549,0,193
194,200,39.20070569217205,1,194
195,200,38.400687381625175,0,195
196,200,39.00070111453533,0,196
