,episode_length,ep_reward,episodes,total_step,average_return
0,20,0.0,99,2000,0.38
1,20,0.0,199,4000,0.38
2,20,1.0,299,6000,0.39
3,20,1.0,399,8000,0.4
4,20,0.0,499,10000,0.33
5,20,1.0,599,12000,0.36
6,20,0.0,699,14000,0.35
7,20,0.0,799,16000,0.31
8,20,0.0,899,18000,0.37
9,20,0.0,999,20000,0.39
